,cust_number,buisness_year,doc_id,document_create_date.1,converted_usd,business_code_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,due_in_date,clear_date,Aging Bucket
7054,140104409,2020.0,2960625707.0,2020-03-31 00:00:00.000000000,219.408,65,31,3,2020,10,4,2020,31,3,2020,9,1648,10-4-2020,2020-10-04 00:00:00.000000003,0-15days
7055,200762301,2020.0,1930751596.0,2020-04-06 00:00:00.000000000,11595.48,65,6,4,2020,21,4,2020,6,4,2020,26,431,21-4-2020,2020-04-21 00:00:00.000000001,0-15days
7056,200744019,2020.0,1930686488.0,2020-03-24 00:00:00.000000000,16950.1,65,24,3,2020,8,4,2020,24,3,2020,21,2779,8-4-2020,2020-08-04 00:00:00.000000019,16-30days
7057,102,2020.0,1930535090.0,2020-02-28 00:00:00.000000000,43329.6,65,28,2,2020,3,4,2020,28,2,2020,32,1519,3-4-2020,2020-03-04 00:00:00.000000006,0-15days
7058,200706844,2020.0,1930600183.0,2020-03-04 00:00:00.000000000,64963.66,65,4,3,2020,19,3,2020,4,3,2020,21,3048,19-3-2020,2020-03-19 00:00:00.000000002,0-15days
7059,200744019,2020.0,1930740886.0,2020-04-04 00:00:00.000000000,2321.66,65,4,4,2020,19,4,2020,4,4,2020,21,2783,19-4-2020,2020-04-19 00:00:00.000000018,16-30days
7060,200793568,2020.0,1930646537.0,2020-03-12 00:00:00.000000000,160818.32,65,12,3,2020,27,3,2020,12,3,2020,21,2638,27-3-2020,2020-03-27 00:00:00.000000007,0-15days
7061,200794332,2020.0,1930699843.0,2020-03-25 00:00:00.000000000,32715.47,65,25,3,2020,9,4,2020,25,3,2020,23,608,9-4-2020,2020-09-04 00:00:00.000000000,0-15days
7062,200704858,2020.0,1930638674.0,2020-03-12 00:00:00.000000000,38425.77,65,12,3,2020,27,3,2020,12,3,2020,21,2953,27-3-2020,2020-03-27 00:00:00.000000001,0-15days
7063,100006311,2020.0,1930594023.0,2020-03-02 00:00:00.000000000,21011.32,65,2,3,2020,17,3,2020,2,3,2020,21,2906,17-3-2020,2020-03-17 00:00:00.000000006,0-15days
7064,200724999,2020.0,1930856091.0,2020-05-06 00:00:00.000000000,51663.6,65,6,5,2020,16,5,2020,6,5,2020,11,1065,16-5-2020,2020-05-16 00:00:00.000000007,0-15days
7065,200794332,2020.0,1930860158.0,2020-05-05 00:00:00.000000000,2147.92,65,5,5,2020,20,5,2020,5,5,2020,23,612,20-5-2020,2020-05-20 00:00:00.000000000,0-15days
7066,200936373,2020.0,1930759623.0,2020-04-08 00:00:00.000000000,4367.85,65,8,4,2020,23,4,2020,8,4,2020,21,2643,23-4-2020,2020-04-23 00:00:00.000000005,0-15days
7067,200769623,2020.0,1930783324.0,2020-04-15 00:00:00.000000000,2245.96,65,15,4,2020,30,4,2020,15,4,2020,34,2982,30-4-2020,2020-04-29 23:59:59.999999998,0-15days
7068,200726979,2020.0,1930779977.0,2020-04-12 00:00:00.000000000,132.72,65,12,4,2020,27,4,2020,12,4,2020,21,313,27-4-2020,2020-04-27 00:00:00.000000002,0-15days
7069,200772670,2020.0,1930875984.0,2020-05-07 00:00:00.000000000,61.54,65,7,5,2020,22,5,2020,7,5,2020,47,177,22-5-2020,2020-05-22 00:00:00.000000000,0-15days
7070,200705742,2020.0,1930592416.0,2020-03-03 00:00:00.000000000,2259.39,65,3,3,2020,23,3,2020,3,3,2020,28,817,23-3-2020,2020-03-22 23:59:59.999999996,0-15days
7071,200048886,2020.0,1930720329.0,2020-03-31 00:00:00.000000000,65216.88,65,31,3,2020,15,4,2020,31,3,2020,21,2906,15-4-2020,2020-04-15 00:00:00.000000007,0-15days
7072,200769623,2020.0,1930684081.0,2020-03-23 00:00:00.000000000,661.11,65,23,3,2020,7,4,2020,23,3,2020,34,2979,7-4-2020,2020-07-03 23:59:59.999999998,0-15days
7073,140104440,2020.0,2960626295.0,2020-04-07 00:00:00.000000000,1578.3529999999998,65,7,4,2020,24,4,2020,14,4,2020,5,2537,24-4-2020,2020-04-24 00:00:00.000000005,0-15days
7074,200744019,2020.0,1930764319.0,2020-04-09 00:00:00.000000000,1286.64,65,9,4,2020,24,4,2020,9,4,2020,21,2784,24-4-2020,2020-04-24 00:00:00.000000019,16-30days
7075,200769623,2020.0,1930738912.0,2020-04-03 00:00:00.000000000,30717.09,65,3,4,2020,18,4,2020,3,4,2020,34,2979,18-4-2020,2020-04-17 23:59:59.999999998,0-15days
7076,200737918,2020.0,1930566678.0,2020-02-27 00:00:00.000000000,19622.87,65,27,2,2020,13,3,2020,27,2,2020,21,2906,13-3-2020,2020-03-12 23:59:59.999999998,0-15days
7077,200793513,2020.0,1930862240.0,2020-05-06 00:00:00.000000000,35070.4,65,6,5,2020,21,5,2020,6,5,2020,21,1578,21-5-2020,2020-05-21 00:00:00.000000001,0-15days
7078,200794332,2020.0,1930577121.0,2020-02-27 00:00:00.000000000,77650.17,65,27,2,2020,13,3,2020,27,2,2020,23,607,13-3-2020,2020-03-13 00:00:00.000000000,0-15days
7079,200706844,2020.0,1930709450.0,2020-03-27 00:00:00.000000000,37690.54,65,27,3,2020,11,4,2020,27,3,2020,21,3038,11-4-2020,2020-11-04 00:00:00.000000002,0-15days
7080,200769623,2020.0,1930855580.0,2020-05-04 00:00:00.000000000,62256.53,65,4,5,2020,19,5,2020,4,5,2020,34,2982,19-5-2020,2020-05-18 23:59:59.999999998,0-15days
7081,200769623,2020.0,1930617193.0,2020-03-06 00:00:00.000000000,8030.65,65,6,3,2020,21,3,2020,6,3,2020,34,2983,21-3-2020,2020-03-20 23:59:59.999999998,0-15days
7082,200748108,2020.0,1930576155.0,2020-02-27 00:00:00.000000000,82144.32,65,27,2,2020,13,3,2020,27,2,2020,21,1585,13-3-2020,2020-03-13 00:00:00.000000000,0-15days
7083,200705742,2020.0,1930798027.0,2020-04-16 00:00:00.000000000,19783.03,65,16,4,2020,1,5,2020,16,4,2020,21,811,1-5-2020,2020-01-04 23:59:59.999999996,0-15days
7084,200782001,2020.0,1930652437.0,2020-03-20 00:00:00.000000000,9955.26,65,20,3,2020,21,4,2020,20,3,2020,14,1111,21-4-2020,2020-04-21 00:00:00.000000004,0-15days
7085,200646464,2020.0,1930821728.0,2020-04-29 00:00:00.000000000,5191.22,65,29,4,2020,14,5,2020,29,4,2020,21,2906,14-5-2020,2020-05-14 00:00:00.000000004,0-15days
7086,200780383,2020.0,1930685647.0,2020-03-23 00:00:00.000000000,50431.16,65,23,3,2020,7,4,2020,23,3,2020,21,1837,7-4-2020,2020-07-04 00:00:00.000000002,0-15days
7087,200769623,2020.0,1930650597.0,2020-03-15 00:00:00.000000000,57169.62,65,15,3,2020,30,3,2020,15,3,2020,34,2983,30-3-2020,2020-03-29 23:59:59.999999998,0-15days
7088,200769623,2020.0,1930803365.0,2020-04-20 00:00:00.000000000,3764.06,65,20,4,2020,5,5,2020,20,4,2020,34,2985,5-5-2020,2020-05-04 23:59:59.999999998,0-15days
7089,200769623,2020.0,1930793239.0,2020-04-16 00:00:00.000000000,4797.54,65,16,4,2020,1,5,2020,16,4,2020,34,2982,1-5-2020,2020-01-04 23:59:59.999999998,0-15days
7090,200768357,2020.0,1930571290.0,2020-02-27 00:00:00.000000000,12862.73,65,27,2,2020,13,3,2020,27,2,2020,21,2906,13-3-2020,2020-03-13 00:00:00.000000008,0-15days
7091,140105686,2020.0,2960628711.0,2020-04-14 00:00:00.000000000,76747.98599999999,65,14,4,2020,2,5,2020,22,4,2020,5,2699,2-5-2020,2020-02-05 00:00:00.000000004,0-15days
7092,200769623,2020.0,1930745474.0,2020-04-03 00:00:00.000000000,4272.16,65,3,4,2020,18,4,2020,3,4,2020,34,2984,18-4-2020,2020-04-17 23:59:59.999999998,0-15days
7093,200915438,2020.0,1930582804.0,2020-03-04 00:00:00.000000000,18658.0,65,4,3,2020,19,3,2020,4,3,2020,21,1157,19-3-2020,2020-03-19 00:00:00.000000006,0-15days
7094,200759878,2020.0,1930584949.0,2020-03-03 00:00:00.000000000,11288.12,65,3,3,2020,18,3,2020,3,3,2020,34,2363,18-3-2020,2020-03-17 23:59:59.999999996,0-15days
7095,200793513,2020.0,1930758531.0,2020-04-07 00:00:00.000000000,82194.72,65,7,4,2020,22,4,2020,7,4,2020,21,1584,22-4-2020,2020-04-22 00:00:00.000000000,0-15days
7096,200722444,2020.0,1930687611.0,2020-03-26 00:00:00.000000000,19624.65,65,26,3,2020,10,4,2020,26,3,2020,21,2088,10-4-2020,2020-10-03 23:59:59.999999999,0-15days
7097,200644313,2020.0,1930764675.0,2020-04-08 00:00:00.000000000,3761.0,65,8,4,2020,18,4,2020,8,4,2020,11,2906,18-4-2020,2020-04-18 00:00:00.000000003,0-15days
7098,200769623,2020.0,1930654784.0,2020-03-17 00:00:00.000000000,14709.83,65,17,3,2020,1,4,2020,17,3,2020,34,2979,1-4-2020,2020-01-03 23:59:59.999999998,0-15days
7099,200704858,2020.0,1930704194.0,2020-03-26 00:00:00.000000000,6101.57,65,26,3,2020,30,5,2020,26,3,2020,33,2956,30-5-2020,2020-05-29 23:59:59.999999999,0-15days
7100,200936373,2020.0,1930809723.0,2020-04-22 00:00:00.000000000,19622.83,65,22,4,2020,7,5,2020,22,4,2020,21,2637,7-5-2020,2020-07-05 00:00:00.000000000,0-15days
7101,200769623,2020.0,1930671027.0,2020-03-19 00:00:00.000000000,12880.97,65,19,3,2020,3,4,2020,19,3,2020,34,2982,3-4-2020,2020-03-03 23:59:59.999999998,0-15days
7102,140105785,2020.0,2960630938.0,2020-04-27 00:00:00.000000000,18594.87,65,27,4,2020,15,5,2020,5,5,2020,5,2474,15-5-2020,2020-05-15 00:00:00.000000007,0-15days
7103,200782207,2020.0,1930706320.0,2020-03-26 00:00:00.000000000,28443.71,65,26,3,2020,10,4,2020,26,3,2020,21,2906,10-4-2020,2020-10-04 00:00:00.000000007,0-15days
7104,200723794,2020.0,1930589653.0,2020-03-03 00:00:00.000000000,140583.68,65,3,3,2020,18,3,2020,3,3,2020,21,1879,18-3-2020,2020-03-17 23:59:59.999999999,0-15days
7105,140104409,2020.0,2960631183.0,2020-05-01 00:00:00.000000000,50272.614,65,1,5,2020,14,5,2020,4,5,2020,5,1652,14-5-2020,2020-05-14 00:00:00.000000000,0-15days
7106,200769623,2020.0,1930726616.0,2020-04-01 00:00:00.000000000,13615.23,65,1,4,2020,16,4,2020,1,4,2020,34,2984,16-4-2020,2020-04-15 23:59:59.999999998,0-15days
7107,100043892,2020.0,1930716110.0,2020-03-29 00:00:00.000000000,17880.6,65,29,3,2020,13,4,2020,29,3,2020,21,2906,13-4-2020,2020-04-13 00:00:00.000000002,0-15days
7108,140106408,2020.0,2960620535.0,2020-03-12 00:00:00.000000000,1358.168,65,12,3,2020,23,3,2020,13,3,2020,5,2966,23-3-2020,2020-03-23 00:00:00.000000008,0-15days
7109,140104429,2020.0,2960625189.0,2020-04-04 00:00:00.000000000,107108.65199999999,65,4,4,2020,16,4,2020,6,4,2020,5,621,16-4-2020,2020-04-16 00:00:00.000000002,0-15days
7110,200772670,2020.0,1930806474.0,2020-04-20 00:00:00.000000000,50549.21,65,20,4,2020,5,5,2020,20,4,2020,47,176,5-5-2020,2020-05-05 00:00:00.000000000,0-15days
7111,200704858,2020.0,1930593406.0,2020-03-04 00:00:00.000000000,162625.39,65,4,3,2020,19,3,2020,4,3,2020,21,2951,19-3-2020,2020-03-18 23:59:59.999999999,0-15days
7112,2013,2020.0,1930586266.0,2020-03-06 00:00:00.000000000,2905.21,65,6,3,2020,6,3,2020,6,3,2020,64,1533,6-3-2020,2020-06-03 00:00:00.000000046,46-60days
7113,100030194,2020.0,2960632811.0,2020-05-03 00:00:00.000000000,35203.903,65,3,5,2020,14,5,2020,4,5,2020,5,111,14-5-2020,2020-05-14 00:00:00.000000002,0-15days
7114,200418007,2020.0,1930751837.0,2020-04-07 00:00:00.000000000,7317.94,65,7,4,2020,22,4,2020,7,4,2020,21,90,22-4-2020,2020-04-22 00:00:00.000000000,0-15days
7115,200148860,2020.0,1930686813.0,2020-03-23 00:00:00.000000000,9525.6,65,23,3,2020,7,4,2020,23,3,2020,21,781,7-4-2020,2020-07-04 00:00:00.000000001,0-15days
7116,200744019,2020.0,1930695857.0,2020-03-27 00:00:00.000000000,12126.98,65,27,3,2020,11,4,2020,27,3,2020,21,2784,11-4-2020,2020-11-04 00:00:00.000000019,16-30days
7117,200772670,2020.0,1930609701.0,2020-03-05 00:00:00.000000000,2229.54,65,5,3,2020,9,5,2020,5,3,2020,33,176,9-5-2020,2020-09-04 23:59:59.999999992,0-15days
7118,200756072,2020.0,1930856625.0,2020-05-05 00:00:00.000000000,19027.72,65,5,5,2020,20,5,2020,5,5,2020,21,2255,20-5-2020,2020-05-20 00:00:00.000000000,0-15days
7119,200148860,2020.0,1930664319.0,2020-03-18 00:00:00.000000000,54091.56,65,18,3,2020,2,4,2020,18,3,2020,21,781,2-4-2020,2020-02-04 00:00:00.000000001,0-15days
7120,200759878,2020.0,1930774061.0,2020-04-09 00:00:00.000000000,33563.72,65,9,4,2020,24,4,2020,9,4,2020,34,2364,24-4-2020,2020-04-23 23:59:59.999999996,0-15days
7121,200769623,2020.0,1930845068.0,2020-05-02 00:00:00.000000000,45797.06,65,2,5,2020,17,5,2020,2,5,2020,34,2983,17-5-2020,2020-05-16 23:59:59.999999998,0-15days
7122,200712187,2020.0,1930670550.0,2020-03-19 00:00:00.000000000,33761.7,65,19,3,2020,3,4,2020,19,3,2020,21,2587,3-4-2020,2020-03-03 23:59:59.999999998,0-15days
7123,100034823,2020.0,2960618799.0,2020-03-07 00:00:00.000000000,8291.045,65,7,3,2020,19,3,2020,9,3,2020,5,2906,19-3-2020,2020-03-19 00:00:00.000000002,0-15days
7124,200764795,2020.0,1930830391.0,2020-04-27 00:00:00.000000000,23682.49,65,27,4,2020,12,5,2020,27,4,2020,21,2703,12-5-2020,2020-12-05 00:00:00.000000006,0-15days
7125,200759878,2020.0,1930724498.0,2020-04-01 00:00:00.000000000,38590.82,65,1,4,2020,16,4,2020,1,4,2020,34,2364,16-4-2020,2020-04-15 23:59:59.999999996,0-15days
7126,200418007,2020.0,1930718292.0,2020-03-30 00:00:00.000000000,136.8,65,30,3,2020,3,6,2020,30,3,2020,33,91,3-6-2020,2020-03-05 23:59:59.999999992,0-15days
7127,140104340,2020.0,2960633114.0,2020-05-04 00:00:00.000000000,1573.9149999999997,65,4,5,2020,15,5,2020,5,5,2020,5,558,15-5-2020,2020-05-15 00:00:00.000000002,0-15days
7128,200769623,2020.0,1930686113.0,2020-03-23 00:00:00.000000000,13312.88,65,23,3,2020,7,4,2020,23,3,2020,34,2984,7-4-2020,2020-07-03 23:59:59.999999998,0-15days
7129,200769623,2020.0,1930797116.0,2020-04-17 00:00:00.000000000,13578.12,65,17,4,2020,2,5,2020,17,4,2020,34,2978,2-5-2020,2020-02-04 23:59:59.999999998,0-15days
7130,200769623,2020.0,1930860629.0,2020-05-06 00:00:00.000000000,38749.75,65,6,5,2020,21,5,2020,6,5,2020,34,2983,21-5-2020,2020-05-20 23:59:59.999999998,0-15days
7131,140104409,2020.0,2960630774.0,2020-05-01 00:00:00.000000000,63987.272999999994,65,1,5,2020,21,5,2020,11,5,2020,5,1654,21-5-2020,2020-05-21 00:00:00.000000000,0-15days
7132,200820380,2020.0,1930653019.0,2020-03-16 00:00:00.000000000,67018.26,65,16,3,2020,31,3,2020,16,3,2020,21,2526,31-3-2020,2020-03-31 00:00:00.000000005,0-15days
7133,200769623,2020.0,1930580859.0,2020-02-29 00:00:00.000000000,48063.69,65,29,2,2020,15,3,2020,29,2,2020,34,2979,15-3-2020,2020-03-14 23:59:59.999999995,0-15days
7134,200794332,2020.0,1930785237.0,2020-04-15 00:00:00.000000000,42776.43,65,15,4,2020,30,4,2020,15,4,2020,23,607,30-4-2020,2020-04-30 00:00:00.000000002,0-15days
7135,200772670,2020.0,1930714791.0,2020-03-27 00:00:00.000000000,43031.97,65,27,3,2020,11,4,2020,27,3,2020,47,178,11-4-2020,2020-11-04 00:00:00.000000000,0-15days
7136,200707822,2020.0,1930779028.0,2020-04-12 00:00:00.000000000,18930.72,65,12,4,2020,27,4,2020,12,4,2020,21,2191,27-4-2020,2020-04-27 00:00:00.000000000,0-15days
7137,200711029,2020.0,1930838655.0,2020-04-29 00:00:00.000000000,27025.38,65,29,4,2020,14,5,2020,29,4,2020,21,3009,14-5-2020,2020-05-14 00:00:00.000000005,0-15days
7138,200726979,2020.0,1930686402.0,2020-03-23 00:00:00.000000000,717.8,65,23,3,2020,7,4,2020,23,3,2020,21,317,7-4-2020,2020-07-04 00:00:00.000000002,0-15days
7139,200769623,2020.0,1930885106.0,2020-05-12 00:00:00.000000000,23286.6,65,12,5,2020,27,5,2020,12,5,2020,34,2986,27-5-2020,2020-05-26 23:59:59.999999998,0-15days
7140,200803720,2020.0,1930772821.0,2020-04-10 00:00:00.000000000,4024.52,65,10,4,2020,24,4,2020,1,4,2020,38,704,24-4-2020,2020-04-23 23:59:59.999999991,0-15days
7141,200769623,2020.0,1930842513.0,2020-04-30 00:00:00.000000000,264.71,65,30,4,2020,15,5,2020,30,4,2020,34,2984,15-5-2020,2020-05-14 23:59:59.999999998,0-15days
7142,200762301,2020.0,1930621738.0,2020-03-09 00:00:00.000000000,6272.47,65,9,3,2020,24,3,2020,9,3,2020,26,429,24-3-2020,2020-03-24 00:00:00.000000000,0-15days
7143,200729942,2020.0,1930781991.0,2020-04-13 00:00:00.000000000,13149.34,65,13,4,2020,28,4,2020,13,4,2020,21,2359,28-4-2020,2020-04-27 23:59:59.999999999,0-15days
7144,200772670,2020.0,1930740309.0,2020-04-03 00:00:00.000000000,67095.39,65,3,4,2020,18,4,2020,3,4,2020,47,182,18-4-2020,2020-04-18 00:00:00.000000000,0-15days
7145,200769623,2020.0,1930723641.0,2020-03-30 00:00:00.000000000,2352.97,65,30,3,2020,14,4,2020,30,3,2020,34,2981,14-4-2020,2020-04-13 23:59:59.999999998,0-15days
7146,200769623,2020.0,1930854758.0,2020-05-04 00:00:00.000000000,1494.09,65,4,5,2020,19,5,2020,4,5,2020,34,2983,19-5-2020,2020-05-18 23:59:59.999999998,0-15days
7147,140104249,2020.0,2960625094.0,2020-03-31 00:00:00.000000000,28017.212999999996,65,31,3,2020,19,4,2020,9,4,2020,5,2552,19-4-2020,2020-04-19 00:00:00.000000004,0-15days
7148,200744019,2020.0,1930847440.0,2020-05-02 00:00:00.000000000,15199.68,65,2,5,2020,17,5,2020,2,5,2020,21,2775,17-5-2020,2020-05-17 00:00:00.000000011,0-15days
7149,100044041,2020.0,1930753851.0,2020-04-06 00:00:00.000000000,1911.8,65,6,4,2020,24,4,2020,1,4,2020,38,720,24-4-2020,2020-04-23 23:59:59.999999997,0-15days
7150,200729942,2020.0,1930790988.0,2020-04-15 00:00:00.000000000,825.04,65,15,4,2020,30,4,2020,15,4,2020,21,2358,30-4-2020,2020-04-30 00:00:00.000000002,0-15days
7151,200769623,2020.0,1930585135.0,2020-03-01 00:00:00.000000000,2373.96,65,1,3,2020,16,3,2020,1,3,2020,34,2982,16-3-2020,2020-03-15 23:59:59.999999998,0-15days
7152,200772670,2020.0,1930623442.0,2020-03-09 00:00:00.000000000,62483.28,65,9,3,2020,24,3,2020,9,3,2020,47,183,24-3-2020,2020-03-24 00:00:00.000000000,0-15days
7153,140103713,2020.0,1991839652.0,2020-03-01 00:00:00.000000000,919.1,65,1,3,2020,31,3,2020,1,3,2020,54,2906,31-3-2020,2020-03-31 00:00:00.000000000,0-15days
7154,200759878,2020.0,1930765593.0,2020-04-08 00:00:00.000000000,36758.32,65,8,4,2020,23,4,2020,8,4,2020,34,2360,23-4-2020,2020-04-22 23:59:59.999999996,0-15days
7155,200726979,2020.0,1930793306.0,2020-04-15 00:00:00.000000000,398.9,65,15,4,2020,30,4,2020,15,4,2020,21,318,30-4-2020,2020-04-30 00:00:00.000000004,0-15days
7156,200776463,2020.0,1930611901.0,2020-03-06 00:00:00.000000000,109732.89,65,6,3,2020,21,3,2020,6,3,2020,21,1573,21-3-2020,2020-03-21 00:00:00.000000001,0-15days
7157,200726979,2020.0,1930827817.0,2020-04-26 00:00:00.000000000,250.09,65,26,4,2020,11,5,2020,26,4,2020,21,312,11-5-2020,2020-11-05 00:00:00.000000002,0-15days
7158,200769623,2020.0,1930704002.0,2020-03-27 00:00:00.000000000,41455.04,65,27,3,2020,11,4,2020,27,3,2020,34,2983,11-4-2020,2020-11-03 23:59:59.999999998,0-15days
7159,200769623,2020.0,1930660604.0,2020-03-18 00:00:00.000000000,17267.66,65,18,3,2020,2,4,2020,18,3,2020,34,2983,2-4-2020,2020-02-03 23:59:59.999999998,0-15days
7160,200769623,2020.0,1930711787.0,2020-03-27 00:00:00.000000000,53565.85,65,27,3,2020,11,4,2020,27,3,2020,34,2986,11-4-2020,2020-11-03 23:59:59.999999998,0-15days
7161,140104423,2020.0,2960623185.0,2020-03-23 00:00:00.000000000,161025.865,65,23,3,2020,5,4,2020,26,3,2020,5,1864,5-4-2020,2020-05-04 00:00:00.000000000,0-15days
7162,200769623,2020.0,1930614011.0,2020-03-06 00:00:00.000000000,72768.15,65,6,3,2020,21,3,2020,6,3,2020,34,2977,21-3-2020,2020-03-20 23:59:59.999999999,0-15days
7163,200769623,2020.0,1930665599.0,2020-03-18 00:00:00.000000000,31240.8,65,18,3,2020,2,4,2020,18,3,2020,34,2986,2-4-2020,2020-02-03 23:59:59.999999998,0-15days
7164,140103400,2020.0,1991841605.0,2020-03-22 00:00:00.000000000,10285.65,65,22,3,2020,21,4,2020,22,3,2020,54,2906,21-4-2020,2020-04-21 00:00:00.000000002,0-15days
7165,200861551,2020.0,1930571909.0,2020-03-04 00:00:00.000000000,13179.78,65,4,3,2020,19,3,2020,4,3,2020,21,1924,19-3-2020,2020-03-18 23:59:59.999999998,0-15days
7166,100031704,2020.0,1930847392.0,2020-05-04 00:00:00.000000000,48756.64,65,4,5,2020,19,5,2020,4,5,2020,21,728,19-5-2020,2020-05-19 00:00:00.000000004,0-15days
7167,200020431,2020.0,1930767838.0,2020-04-09 00:00:00.000000000,19949.52,65,9,4,2020,24,4,2020,1,4,2020,38,701,24-4-2020,2020-04-23 23:59:59.999999993,0-15days
7168,200779906,2020.0,1930787996.0,2020-04-14 00:00:00.000000000,58562.54,65,14,4,2020,29,4,2020,14,4,2020,21,334,29-4-2020,2020-04-29 00:00:00.000000002,0-15days
7169,200020431,2020.0,1930598590.0,2020-03-04 00:00:00.000000000,425.76,65,4,3,2020,24,3,2020,1,3,2020,38,694,24-3-2020,2020-03-23 23:59:59.999999993,0-15days
7170,200747369,2020.0,1930756349.0,2020-04-06 00:00:00.000000000,64215.67,65,6,4,2020,21,4,2020,6,4,2020,21,2413,21-4-2020,2020-04-21 00:00:00.000000001,0-15days
7171,200881076,2020.0,1930745626.0,2020-04-05 00:00:00.000000000,8331.33,65,5,4,2020,20,4,2020,5,4,2020,21,73,20-4-2020,2020-04-20 00:00:00.000000000,0-15days
7172,100053554,2020.0,1991841922.0,2020-03-28 00:00:00.000000000,6820.2,65,28,3,2020,27,4,2020,28,3,2020,54,2757,27-4-2020,2020-04-27 00:00:00.000000004,0-15days
7173,140106408,2020.0,2960622239.0,2020-03-24 00:00:00.000000000,41054.377,65,24,3,2020,3,4,2020,24,3,2020,5,2975,3-4-2020,2020-03-04 00:00:00.000000009,0-15days
7174,200744019,2020.0,1930654828.0,2020-03-16 00:00:00.000000000,1103.63,65,16,3,2020,31,3,2020,16,3,2020,21,2784,31-3-2020,2020-03-31 00:00:00.000000019,16-30days
7175,200794332,2020.0,1930879313.0,2020-05-08 00:00:00.000000000,4107.44,65,8,5,2020,23,5,2020,8,5,2020,23,614,23-5-2020,2020-05-22 23:59:59.999999999,0-15days
7176,200769623,2020.0,1930683962.0,2020-03-21 00:00:00.000000000,3148.33,65,21,3,2020,5,4,2020,21,3,2020,34,2983,5-4-2020,2020-05-03 23:59:59.999999998,0-15days
7177,200783609,2020.0,1930575278.0,2020-03-02 00:00:00.000000000,9066.24,65,2,3,2020,22,3,2020,2,3,2020,28,2906,22-3-2020,2020-03-22 00:00:00.000000006,0-15days
7178,200793830,2020.0,1930666770.0,2020-03-18 00:00:00.000000000,1857.22,65,18,3,2020,2,4,2020,18,3,2020,21,1694,2-4-2020,2020-02-04 00:00:00.000000000,0-15days
7179,200731999,2020.0,1930624855.0,2020-03-13 00:00:00.000000000,39721.13,65,13,3,2020,2,4,2020,13,3,2020,28,2906,2-4-2020,2020-02-04 00:00:00.000000006,0-15days
7180,100031704,2020.0,1930652871.0,2020-03-17 00:00:00.000000000,11219.44,65,17,3,2020,1,4,2020,17,3,2020,21,725,1-4-2020,2020-01-04 00:00:00.000000003,0-15days
7181,200936373,2020.0,1930653388.0,2020-03-17 00:00:00.000000000,101500.28,65,17,3,2020,1,4,2020,17,3,2020,21,2639,1-4-2020,2020-01-04 00:00:00.000000005,0-15days
7182,200777735,2020.0,1930699681.0,2020-03-25 00:00:00.000000000,63075.15,65,25,3,2020,9,4,2020,25,3,2020,21,1939,9-4-2020,2020-09-04 00:00:00.000000001,0-15days
7183,200793830,2020.0,1930645777.0,2020-03-12 00:00:00.000000000,85978.01,65,12,3,2020,27,3,2020,12,3,2020,21,1697,27-3-2020,2020-03-27 00:00:00.000000000,0-15days
7184,200726979,2020.0,1930593383.0,2020-03-04 00:00:00.000000000,298.36,65,4,3,2020,19,3,2020,4,3,2020,21,309,19-3-2020,2020-03-19 00:00:00.000000003,0-15days
7185,200769623,2020.0,1930675619.0,2020-03-20 00:00:00.000000000,29556.46,65,20,3,2020,4,4,2020,20,3,2020,34,2981,4-4-2020,2020-04-03 23:59:59.999999998,0-15days
7186,200735528,2020.0,1930674250.0,2020-03-21 00:00:00.000000000,37001.21,65,21,3,2020,5,4,2020,21,3,2020,21,173,5-4-2020,2020-05-04 00:00:00.000000003,0-15days
7187,200040366,2020.0,1930727967.0,2020-04-08 00:00:00.000000000,30335.9,65,8,4,2020,23,4,2020,8,4,2020,21,2906,23-4-2020,2020-04-23 00:00:00.000000005,0-15days
7188,200705742,2020.0,1930708460.0,2020-03-26 00:00:00.000000000,31419.18,65,26,3,2020,15,4,2020,26,3,2020,28,812,15-4-2020,2020-04-14 23:59:59.999999995,0-15days
7189,200704045,2020.0,1930774849.0,2020-04-10 00:00:00.000000000,21084.68,65,10,4,2020,25,4,2020,10,4,2020,21,2231,25-4-2020,2020-04-25 00:00:00.000000000,0-15days
7190,200759878,2020.0,1930670504.0,2020-03-19 00:00:00.000000000,42241.11,65,19,3,2020,3,4,2020,19,3,2020,34,2357,3-4-2020,2020-03-03 23:59:59.999999995,0-15days
